month,hour,day_type,weather_condition,temperature,location_zone,ride_demand,lag_1,lag_24
2,15,Weekday,Clear,35.626617805359835,Mall,13,16.0,22.0
6,13,Weekday,Clear,34.97669833883641,Mall,17,13.0,12.0
7,19,Weekday,Clear,38.22967383608231,Hospital,44,17.0,38.0
2,12,Weekday,Clear,29.730414616118885,University,15,44.0,22.0
11,14,Weekday,Clear,20.201422774463733,Airport,17,15.0,21.0
10,13,Weekend,Clear,30.951157435392354,Suburb,14,17.0,16.0
2,23,Weekday,Clear,35.124703515770655,Stadium,12,14.0,25.0
10,18,Weekday,Cloudy,20.05321864593618,IT Park,42,12.0,19.0
1,5,Weekday,Cloudy,21.798462824146974,Suburb,10,42.0,35.0
8,9,Weekday,Rainy,18.27039454542476,Residential,47,10.0,18.0
1,14,Weekday,Clear,31.06035674782983,Hospital,18,47.0,11.0
9,20,Weekday,Rainy,37.50815662280989,Residential,42,18.0,16.0
11,21,Weekend,Clear,32.75459295204619,University,15,42.0,37.0
6,19,Weekday,Rainy,39.60488192700161,Stadium,45,15.0,37.0
7,5,Weekend,Clear,19.386740354994753,University,19,45.0,21.0
10,22,Weekday,Clear,37.86602387333292,Hospital,13,19.0,16.0
7,9,Weekday,Clear,35.909502322506974,Suburb,32,13.0,43.0
10,6,Weekend,Clear,24.913313450989108,Residential,9,32.0,18.0
3,21,Weekday,Cloudy,39.417584140419535,Suburb,9,9.0,10.0
2,16,Weekday,Cloudy,24.33463045977113,University,14,9.0,13.0
9,17,Weekday,Rainy,37.56470392422081,Industrial,57,14.0,15.0
8,16,Weekday,Cloudy,37.37646869563217,IT Park,18,57.0,16.0
12,8,Weekday,Clear,34.668467565265395,Residential,37,18.0,14.0
10,9,Weekday,Clear,30.39635042388274,Stadium,40,37.0,16.0
7,9,Weekday,Rainy,20.64006049157154,Mall,49,40.0,13.0
9,6,Weekend,Cloudy,29.703378158922963,University,18,49.0,17.0
4,15,Weekend,Cloudy,25.84951762440856,University,16,18.0,44.0
4,17,Weekday,Clear,35.42877472941774,Residential,38,16.0,15.0
1,5,Weekend,Clear,34.67884254293059,IT Park,19,38.0,17.0
8,19,Weekday,Rainy,38.03347516219732,Mall,46,19.0,14.0
12,0,Weekend,Clear,18.326263573497574,Central,20,46.0,12.0
3,0,Weekday,Clear,35.80027077010701,Suburb,14,20.0,42.0
7,11,Weekend,Clear,38.64616516874271,Residential,13,14.0,10.0
12,20,Weekday,Cloudy,35.364609880379305,IT Park,50,13.0,47.0
2,1,Weekday,Clear,20.864278117148068,Airport,20,50.0,18.0
2,3,Weekday,Clear,19.788140306499532,Industrial,23,20.0,42.0
7,16,Weekend,Clear,18.45859527576942,Central,21,23.0,15.0
6,3,Weekday,Clear,31.832394968217564,IT Park,19,21.0,45.0
3,10,Weekday,Clear,31.85279834091752,IT Park,40,19.0,19.0
9,21,Weekend,Clear,39.712101712800674,University,12,40.0,13.0
10,3,Weekday,Rainy,26.756949830290104,Mall,27,12.0,32.0
6,0,Weekend,Rainy,25.30193826774493,IT Park,23,27.0,9.0
10,6,Weekday,Clear,31.737348398056632,Airport,24,23.0,9.0
10,17,Weekend,Cloudy,36.16339079516707,Hospital,30,24.0,14.0
6,8,Weekday,Cloudy,38.60902688950604,IT Park,41,30.0,57.0
1,2,Weekday,Clear,35.66873165593885,Industrial,15,41.0,18.0
4,7,Weekday,Clear,27.386827573547706,Stadium,14,15.0,37.0
10,23,Weekday,Clear,31.968113176865412,Suburb,12,14.0,40.0
6,18,Weekday,Clear,36.838585187754575,Mall,32,12.0,49.0
6,3,Weekday,Clear,28.79341314285827,Airport,24,32.0,18.0
11,17,Weekday,Cloudy,22.76710616151864,Mall,38,24.0,16.0
12,19,Weekend,Clear,21.733915674453204,IT Park,37,38.0,38.0
5,10,Weekend,Cloudy,18.003470380717246,Residential,43,37.0,19.0
1,13,Weekend,Clear,33.801235889588256,Central,15,43.0,46.0
8,17,Weekday,Clear,20.44413859461179,Stadium,30,15.0,20.0
5,15,Weekday,Clear,23.36446019331069,Industrial,18,30.0,14.0
12,2,Weekday,Clear,24.553279293501454,Stadium,13,18.0,13.0
12,14,Weekday,Cloudy,30.328356923008904,Airport,17,13.0,50.0
12,3,Weekday,Cloudy,26.755060100506924,Suburb,11,17.0,20.0
5,4,Weekday,Clear,32.842827824509556,Airport,23,11.0,23.0
7,16,Weekend,Cloudy,19.22405050523146,Industrial,18,23.0,21.0
4,6,Weekday,Rainy,20.726662273817666,Residential,26,18.0,19.0
6,15,Weekday,Cloudy,28.982653077731868,Industrial,17,26.0,40.0
4,13,Weekend,Clear,25.413225332630255,Mall,20,17.0,12.0
3,15,Weekday,Cloudy,24.507893980529914,Mall,19,20.0,27.0
7,6,Weekday,Clear,19.4746177388255,Residential,8,19.0,23.0
8,8,Weekday,Rainy,37.70582184445603,IT Park,49,8.0,24.0
4,3,Weekend,Clear,33.22000889475112,University,17,49.0,30.0
2,21,Weekday,Clear,20.675599450032287,Hospital,10,17.0,41.0
12,10,Weekday,Clear,19.431011070217092,Residential,38,10.0,15.0
10,1,Weekday,Clear,39.44719573548735,Industrial,15,38.0,14.0
3,11,Weekday,Rainy,32.98579610966911,Hospital,27,15.0,12.0
1,11,Weekday,Clear,27.18403356406231,IT Park,16,27.0,32.0
8,3,Weekday,Clear,33.438082896627265,Hospital,17,16.0,24.0
3,17,Weekday,Rainy,34.6392993025635,Central,47,17.0,38.0
12,20,Weekend,Clear,35.159168452553146,Suburb,31,47.0,37.0
10,6,Weekday,Clear,28.51330072436727,Airport,25,31.0,43.0
7,0,Weekday,Cloudy,27.457420678746658,Hospital,16,25.0,15.0
10,22,Weekend,Clear,18.242617853915807,Industrial,16,16.0,30.0
5,12,Weekend,Clear,38.384256533120436,Mall,15,16.0,18.0
10,5,Weekday,Clear,31.272773324556745,Stadium,18,15.0,13.0
5,5,Weekday,Cloudy,22.4693866181793,Hospital,16,18.0,17.0
7,11,Weekday,Rainy,38.23127522727161,Mall,27,16.0,11.0
9,7,Weekend,Clear,38.12850183894652,IT Park,16,27.0,23.0
12,23,Weekday,Clear,39.76205161605411,IT Park,15,16.0,18.0
5,21,Weekday,Clear,37.229244389057534,University,12,15.0,26.0
1,18,Weekend,Cloudy,39.95125653204143,Residential,37,12.0,17.0
10,4,Weekday,Clear,23.383096138712,Airport,25,37.0,20.0
10,17,Weekend,Rainy,36.52949087438315,IT Park,55,25.0,19.0
1,4,Weekday,Clear,36.106622793506816,Airport,23,55.0,8.0
2,9,Weekday,Rainy,23.08068790285614,IT Park,47,23.0,49.0
6,0,Weekday,Cloudy,20.1656260780218,Residential,15,47.0,17.0
9,9,Weekday,Cloudy,39.54725130090719,University,27,15.0,10.0
8,4,Weekend,Clear,24.512540133453427,Hospital,11,27.0,38.0
5,11,Weekday,Cloudy,37.15961939029174,Airport,17,11.0,15.0
1,21,Weekend,Clear,18.090797402841286,IT Park,16,17.0,27.0
7,6,Weekday,Clear,18.462545758831247,IT Park,14,16.0,16.0
5,8,Weekend,Clear,28.249168791320105,IT Park,35,14.0,17.0
6,21,Weekday,Rainy,23.2517230465714,Industrial,25,35.0,47.0
7,20,Weekend,Cloudy,33.176508235591214,IT Park,41,25.0,31.0
3,11,Weekday,Clear,30.442415162494996,IT Park,18,41.0,25.0
12,22,Weekday,Cloudy,19.70468754391081,Stadium,10,18.0,16.0
10,0,Weekday,Clear,21.577822518945776,Airport,18,10.0,16.0
3,10,Weekday,Cloudy,26.537083941285115,Hospital,36,18.0,15.0
5,20,Weekday,Cloudy,22.083289407019528,IT Park,44,36.0,18.0
6,14,Weekday,Cloudy,35.42889163936643,Stadium,16,44.0,16.0
9,1,Weekday,Clear,27.15354518217216,IT Park,20,16.0,27.0
12,19,Weekend,Rainy,20.055501070534984,Mall,46,20.0,16.0
5,6,Weekday,Rainy,28.655543849986746,Central,27,46.0,15.0
1,20,Weekday,Cloudy,19.998439983351112,Mall,36,27.0,12.0
4,11,Weekday,Clear,20.836620719235977,University,18,36.0,37.0
5,21,Weekday,Cloudy,23.271416304620516,Hospital,18,18.0,25.0
12,17,Weekday,Cloudy,36.90960951544477,Suburb,37,18.0,55.0
10,2,Weekday,Clear,38.34147571132539,Suburb,10,37.0,23.0
10,6,Weekday,Clear,36.17767004530552,Industrial,23,10.0,47.0
5,10,Weekend,Clear,25.34969878319264,Residential,41,23.0,15.0
7,17,Weekday,Cloudy,23.993821704394296,Central,48,41.0,27.0
4,11,Weekend,Clear,30.08142519738526,Suburb,15,48.0,11.0
1,5,Weekend,Clear,33.880769531728475,Suburb,10,15.0,17.0
5,4,Weekday,Cloudy,39.85420133952385,Residential,14,10.0,16.0
7,0,Weekday,Clear,20.894555661336376,Hospital,15,14.0,14.0
10,11,Weekday,Clear,19.0844239785237,University,13,15.0,35.0
10,10,Weekday,Clear,33.27582955789596,Industrial,39,13.0,25.0
6,3,Weekday,Rainy,36.30896723708592,Hospital,24,39.0,41.0
5,17,Weekday,Cloudy,36.619673157061314,IT Park,37,24.0,18.0
4,3,Weekday,Clear,32.926198079697535,IT Park,14,37.0,10.0
2,16,Weekday,Rainy,38.98834769062212,Central,23,14.0,18.0
4,1,Weekday,Clear,29.24210479798091,Stadium,16,23.0,36.0
10,23,Weekday,Rainy,38.10392556339667,Central,23,16.0,44.0
10,21,Weekend,Clear,39.2918670138135,Suburb,10,23.0,16.0
3,1,Weekday,Clear,36.637464054068374,Hospital,11,10.0,20.0
10,11,Weekday,Clear,24.814688391689653,Central,24,11.0,46.0
1,5,Weekday,Clear,22.316744325746498,Airport,17,24.0,27.0
8,9,Weekday,Clear,30.058641429600005,Industrial,44,17.0,36.0
5,22,Weekday,Cloudy,27.966324508364146,Stadium,12,44.0,18.0
4,20,Weekday,Cloudy,37.310683528240126,Stadium,30,12.0,18.0
8,22,Weekday,Clear,20.20069676347738,IT Park,20,30.0,37.0
7,15,Weekday,Clear,23.670281348853408,Mall,18,20.0,10.0
2,13,Weekday,Clear,34.53957677941159,Airport,23,18.0,23.0
1,6,Weekday,Clear,20.089706189500866,Stadium,14,23.0,41.0
12,18,Weekday,Cloudy,25.056817108477404,Hospital,37,14.0,48.0
11,22,Weekday,Clear,26.517418669187627,Hospital,13,37.0,15.0
4,16,Weekday,Cloudy,31.697063524379182,Residential,16,13.0,10.0
8,8,Weekday,Clear,21.47891820582602,Residential,33,16.0,14.0
12,12,Weekend,Clear,36.93329878769361,Hospital,18,33.0,15.0
2,21,Weekday,Clear,27.845929180258032,Central,23,18.0,13.0
3,4,Weekday,Clear,38.174477661372244,Hospital,13,23.0,39.0
12,22,Weekday,Clear,28.293138099946496,Airport,18,13.0,24.0
1,4,Weekday,Cloudy,24.050885696696135,IT Park,14,18.0,37.0
1,9,Weekend,Clear,21.120234231128848,Mall,47,14.0,14.0
3,20,Weekday,Clear,18.082392083648266,Suburb,35,47.0,23.0
11,9,Weekday,Cloudy,29.707464669666383,Stadium,33,35.0,16.0
5,6,Weekend,Clear,20.357447332392315,Industrial,18,33.0,23.0
12,14,Weekend,Cloudy,26.618010799885923,Mall,16,18.0,10.0
3,6,Weekend,Clear,30.963978747215908,IT Park,14,16.0,11.0
1,14,Weekday,Clear,24.065089731859405,Residential,9,14.0,24.0
1,2,Weekday,Rainy,21.854934432054534,Hospital,25,9.0,17.0
8,18,Weekday,Cloudy,35.04387569740551,Central,44,25.0,44.0
10,9,Weekday,Clear,38.82940579019565,Residential,31,44.0,12.0
11,14,Weekend,Clear,20.209689192963253,IT Park,19,31.0,30.0
12,2,Weekend,Rainy,21.422987136470173,Industrial,23,19.0,20.0
12,5,Weekday,Clear,39.12027845955981,Suburb,7,23.0,18.0
2,11,Weekday,Clear,18.831252879869417,Industrial,22,7.0,23.0
3,14,Weekend,Cloudy,39.50791140411039,Central,16,22.0,14.0
2,5,Weekday,Cloudy,18.102178627869755,Airport,20,16.0,37.0
3,12,Weekday,Cloudy,37.22071042432929,Residential,10,20.0,13.0
7,18,Weekend,Cloudy,24.761153981730487,University,29,10.0,16.0
1,2,Weekday,Cloudy,38.64895487990052,Hospital,16,29.0,33.0
10,7,Weekday,Cloudy,24.97279634998288,IT Park,22,16.0,18.0
8,7,Weekday,Cloudy,32.394739073749236,Industrial,15,22.0,23.0
10,22,Weekday,Clear,19.760716534850605,Airport,18,15.0,13.0
10,19,Weekday,Clear,23.331255851982256,Mall,42,18.0,18.0
10,14,Weekday,Cloudy,35.020945622543515,Stadium,14,42.0,14.0
2,3,Weekday,Rainy,29.631088780934036,IT Park,30,14.0,47.0
3,18,Weekday,Clear,38.415319359314985,Stadium,37,30.0,35.0
9,20,Weekday,Clear,27.432530983509793,Central,41,37.0,33.0
7,2,Weekday,Rainy,37.135872047906304,Stadium,19,41.0,18.0
4,12,Weekend,Cloudy,27.877019624521225,Residential,15,19.0,16.0
10,7,Weekday,Clear,39.543462131443675,Stadium,15,15.0,14.0
5,22,Weekend,Cloudy,39.11635639077529,University,20,15.0,9.0
2,15,Weekday,Rainy,25.241007522233765,Mall,18,20.0,25.0
11,12,Weekday,Cloudy,37.49032074916967,Industrial,15,18.0,44.0
8,2,Weekday,Cloudy,36.64745023274428,University,16,15.0,31.0
4,15,Weekday,Clear,22.634968741206382,Central,15,16.0,19.0
9,8,Weekend,Rainy,31.73438881723193,University,47,15.0,23.0
5,13,Weekday,Clear,19.599010942975926,Central,22,47.0,7.0
9,12,Weekday,Rainy,36.40763585283615,University,30,22.0,22.0
4,20,Weekend,Clear,21.840009437076922,IT Park,42,30.0,16.0
10,6,Weekday,Clear,19.55792343048682,University,13,42.0,20.0
5,14,Weekend,Clear,26.804820101853846,University,17,13.0,10.0
9,6,Weekday,Clear,30.692287049192156,Central,15,17.0,29.0
8,5,Weekend,Cloudy,36.80817308831496,Industrial,16,15.0,16.0
3,1,Weekday,Rainy,39.4333355614782,Stadium,23,16.0,22.0
1,8,Weekend,Cloudy,27.668835276537003,Suburb,30,23.0,15.0
3,21,Weekday,Rainy,19.329832305675943,Suburb,20,30.0,18.0
4,23,Weekday,Clear,34.480542738569156,Mall,16,20.0,42.0
2,16,Weekday,Cloudy,30.433811636926624,Residential,16,16.0,14.0
1,4,Weekday,Cloudy,27.853609586578187,Suburb,15,16.0,30.0
7,11,Weekday,Cloudy,24.803915333428172,Central,20,15.0,37.0
8,0,Weekday,Clear,29.052767612557787,Suburb,11,20.0,41.0
7,9,Weekend,Cloudy,25.45095129805468,Mall,46,11.0,19.0
5,10,Weekend,Cloudy,34.65426109044193,Residential,31,46.0,15.0
12,15,Weekend,Clear,29.965661322838102,Hospital,17,31.0,15.0
1,13,Weekend,Cloudy,37.29065103139047,Mall,19,17.0,20.0
7,7,Weekend,Rainy,29.957966122287726,Central,31,19.0,18.0
7,23,Weekday,Clear,23.24177309347846,Hospital,17,31.0,15.0
9,16,Weekend,Cloudy,36.72402140910718,University,13,17.0,16.0
3,17,Weekday,Cloudy,30.258818988460966,Hospital,32,13.0,15.0
9,11,Weekday,Cloudy,22.550502839158348,Suburb,8,32.0,47.0
1,16,Weekday,Clear,31.717171819036885,Mall,12,8.0,22.0
1,13,Weekday,Rainy,25.869768828733406,Stadium,18,12.0,30.0
4,15,Weekday,Clear,36.57692347042545,Hospital,12,18.0,42.0
9,13,Weekend,Clear,27.972594250223942,University,17,12.0,13.0
6,8,Weekday,Cloudy,33.98170987836317,University,43,17.0,17.0
11,3,Weekday,Cloudy,20.10179656799722,Central,23,43.0,15.0
3,22,Weekday,Cloudy,26.712535618651614,Central,15,23.0,16.0
1,10,Weekday,Clear,39.63131160239277,Hospital,41,15.0,23.0
4,5,Weekday,Clear,35.786126368497264,IT Park,13,41.0,30.0
12,14,Weekday,Rainy,21.51869765207243,University,18,13.0,20.0
9,4,Weekday,Clear,24.11080908849961,Mall,15,18.0,16.0
3,10,Weekday,Cloudy,25.255947794839944,IT Park,37,15.0,16.0
12,17,Weekday,Cloudy,32.30804233089981,University,37,37.0,15.0
9,12,Weekday,Cloudy,34.65388470877242,IT Park,14,37.0,20.0
7,10,Weekday,Clear,34.489585393774014,Stadium,35,14.0,11.0
12,13,Weekend,Cloudy,29.217229238740863,Hospital,15,35.0,46.0
4,17,Weekday,Rainy,35.83805183243933,Industrial,48,15.0,31.0
3,18,Weekday,Clear,27.61571782066445,Mall,41,48.0,17.0
10,23,Weekday,Clear,20.72537243650236,Central,24,41.0,19.0
5,14,Weekend,Clear,30.41772051638389,Residential,14,24.0,31.0
5,8,Weekend,Clear,38.95063046122435,Stadium,24,14.0,17.0
3,7,Weekend,Rainy,35.44586033063525,Suburb,17,24.0,13.0
12,19,Weekday,Rainy,30.73141424922933,University,45,17.0,32.0
9,0,Weekend,Rainy,32.22972452768013,Central,27,45.0,8.0
4,3,Weekday,Cloudy,38.4723645947826,University,18,27.0,12.0
11,13,Weekday,Cloudy,27.42354147756913,Airport,25,18.0,18.0
5,1,Weekday,Clear,25.29067105673802,Mall,18,25.0,12.0
4,15,Weekend,Cloudy,39.499314430009875,Residential,8,18.0,17.0
5,2,Weekday,Cloudy,36.99574893722733,Hospital,14,8.0,43.0
7,7,Weekday,Rainy,25.10695886160925,University,27,14.0,23.0
9,5,Weekday,Cloudy,28.2031731419403,Central,22,27.0,15.0
7,15,Weekday,Rainy,27.13171883817158,Industrial,28,22.0,41.0
5,23,Weekday,Rainy,21.280104930771547,University,23,28.0,13.0
10,15,Weekday,Rainy,39.0720251238917,University,29,23.0,18.0
10,6,Weekend,Clear,26.894873486834694,Industrial,22,29.0,15.0
7,12,Weekday,Cloudy,37.25723981803398,Residential,11,22.0,37.0
10,12,Weekday,Cloudy,22.16583700897463,Mall,17,11.0,37.0
5,4,Weekday,Clear,30.053157834018833,University,13,17.0,14.0
3,19,Weekday,Clear,18.527150472733936,University,35,13.0,35.0
7,21,Weekday,Cloudy,34.81285064453078,Hospital,15,35.0,15.0
11,17,Weekend,Clear,30.780105761418124,Industrial,40,15.0,48.0
11,14,Weekday,Clear,31.76297083633456,Mall,20,40.0,41.0
2,17,Weekday,Cloudy,19.137859416202375,Mall,35,20.0,24.0
12,1,Weekday,Rainy,22.642843264589537,Airport,26,35.0,14.0
9,9,Weekday,Cloudy,19.635279191778764,Residential,34,26.0,24.0
10,22,Weekday,Clear,24.35611494768386,Airport,17,34.0,17.0
10,12,Weekend,Clear,31.80365816900732,Stadium,10,17.0,45.0
12,17,Weekday,Clear,30.456091654982252,Suburb,32,10.0,27.0
1,14,Weekday,Clear,31.467296075494588,Residential,14,32.0,18.0
6,11,Weekday,Clear,30.083527970313675,Stadium,9,14.0,25.0
7,14,Weekday,Rainy,24.006633504868905,Suburb,21,9.0,18.0
8,12,Weekday,Cloudy,23.379164941577354,Central,19,21.0,8.0
10,17,Weekend,Clear,21.015313037804788,Residential,35,19.0,14.0
9,14,Weekday,Clear,36.679559247876824,Industrial,17,35.0,27.0
2,22,Weekday,Clear,31.562545887907376,Stadium,14,17.0,22.0
11,10,Weekday,Clear,22.103242275089315,University,32,14.0,28.0
10,18,Weekend,Clear,21.89860635606727,Airport,38,32.0,23.0
2,2,Weekend,Rainy,37.20678323357501,Suburb,20,38.0,29.0
5,6,Weekend,Clear,34.340079002793026,Stadium,9,20.0,22.0
5,20,Weekday,Clear,32.50677975791817,IT Park,31,9.0,11.0
6,13,Weekday,Clear,26.951010365864597,Residential,13,31.0,17.0
3,13,Weekday,Cloudy,23.763462414127385,Airport,26,13.0,13.0
8,21,Weekday,Clear,39.54791678848213,Mall,13,26.0,35.0
1,12,Weekend,Clear,35.53927065050161,Airport,21,13.0,15.0
6,11,Weekend,Clear,24.639142908998082,Stadium,12,21.0,40.0
4,23,Weekday,Cloudy,36.64642551812688,Industrial,20,12.0,20.0
1,8,Weekend,Clear,34.696502869522995,Central,44,20.0,35.0
7,0,Weekday,Clear,24.535772097315963,Suburb,13,44.0,26.0
9,18,Weekday,Clear,27.384162793316072,Airport,47,13.0,34.0
4,10,Weekday,Clear,22.090975798602585,Central,41,47.0,17.0
4,22,Weekend,Clear,20.443153776318404,University,12,41.0,10.0
6,21,Weekday,Clear,33.900764722473326,Mall,12,12.0,32.0
12,22,Weekday,Clear,23.885260861785063,Hospital,14,12.0,14.0
3,23,Weekday,Clear,36.041306046417574,University,17,14.0,9.0
12,21,Weekday,Clear,39.90339165331737,IT Park,13,17.0,21.0
6,18,Weekday,Clear,19.68563590645227,Mall,37,13.0,19.0
7,17,Weekend,Clear,28.406772751841405,IT Park,39,37.0,35.0
11,11,Weekday,Rainy,35.64537630483767,Industrial,25,39.0,17.0
10,22,Weekday,Cloudy,35.35691972390714,Suburb,9,25.0,14.0
10,0,Weekday,Cloudy,34.719937483281306,University,14,9.0,32.0
3,18,Weekday,Rainy,25.67788857664204,Industrial,57,14.0,38.0
7,19,Weekday,Rainy,27.98477162507115,Residential,40,57.0,20.0
3,16,Weekend,Cloudy,31.089303861512345,Hospital,15,40.0,9.0
2,4,Weekday,Cloudy,39.42669283861166,Mall,21,15.0,31.0
12,2,Weekday,Clear,25.206039960646844,Suburb,15,21.0,13.0
10,1,Weekend,Clear,38.309165529770866,Suburb,16,15.0,26.0
4,2,Weekend,Cloudy,23.92585219997087,Airport,25,16.0,13.0
12,7,Weekday,Rainy,39.7596382404215,Residential,17,25.0,21.0
8,15,Weekend,Clear,32.74580111020702,Suburb,9,17.0,12.0
9,5,Weekday,Cloudy,28.19725256788812,Stadium,14,9.0,20.0
7,12,Weekday,Clear,31.494589417399308,Residential,16,14.0,44.0
1,22,Weekday,Clear,23.995685718884552,Hospital,15,16.0,13.0
3,21,Weekday,Clear,24.031824865252265,Hospital,13,15.0,47.0
12,21,Weekday,Clear,20.498199964556864,IT Park,17,13.0,41.0
9,15,Weekday,Clear,20.509106549518773,Hospital,16,17.0,12.0
12,15,Weekend,Cloudy,25.64877831231605,Stadium,18,16.0,12.0
1,2,Weekend,Rainy,34.782820513720175,Mall,22,18.0,14.0
9,12,Weekday,Rainy,31.375365687159576,Central,32,22.0,17.0
8,13,Weekend,Clear,20.256860327282457,Central,15,32.0,13.0
1,7,Weekday,Rainy,36.74920354947004,Airport,33,15.0,37.0
6,11,Weekday,Clear,31.23008779378146,Suburb,11,33.0,39.0
5,22,Weekday,Clear,39.138822689265155,Hospital,19,11.0,25.0
6,22,Weekday,Cloudy,32.744080283046564,IT Park,21,19.0,9.0
10,21,Weekday,Clear,21.85384700149198,Airport,18,21.0,14.0
12,20,Weekday,Clear,28.42323397077209,Industrial,43,18.0,57.0
5,7,Weekday,Clear,32.26694714603849,Suburb,16,43.0,40.0
6,20,Weekend,Cloudy,18.62182342309951,Stadium,39,16.0,15.0
5,8,Weekday,Clear,18.328025811405773,Central,53,39.0,21.0
11,0,Weekday,Cloudy,20.846866013168494,IT Park,21,53.0,15.0
12,5,Weekend,Cloudy,23.536617571000356,Airport,21,21.0,16.0
5,22,Weekday,Cloudy,27.45008071745486,University,14,21.0,25.0
4,18,Weekday,Rainy,28.723690422715343,Central,54,14.0,17.0
3,22,Weekend,Clear,21.03660739663373,Stadium,16,54.0,9.0
3,10,Weekday,Clear,32.81461474054828,Suburb,22,16.0,14.0
4,10,Weekend,Clear,31.115037357323764,Mall,35,22.0,16.0
9,22,Weekday,Clear,24.478210174505524,University,18,35.0,15.0
2,12,Weekday,Cloudy,18.300517435576424,Stadium,10,18.0,13.0
9,10,Weekday,Clear,19.708254137772396,IT Park,41,10.0,17.0
1,17,Weekend,Clear,26.61728506123847,Industrial,39,41.0,16.0
1,22,Weekend,Cloudy,21.387435725645048,Mall,13,39.0,18.0
5,14,Weekday,Cloudy,26.290031335255357,Stadium,13,13.0,22.0
6,0,Weekday,Cloudy,31.820017299227814,Airport,19,13.0,32.0
6,20,Weekend,Cloudy,30.03922341334424,Industrial,36,19.0,15.0
3,6,Weekend,Cloudy,23.085869429022672,Stadium,17,36.0,33.0
7,22,Weekday,Cloudy,25.564094807692555,Mall,13,17.0,11.0
9,12,Weekday,Clear,31.508686365870314,IT Park,19,13.0,19.0
11,11,Weekday,Rainy,36.93881061695588,Central,32,19.0,21.0
12,17,Weekend,Cloudy,34.570695652255296,Mall,50,32.0,18.0
10,23,Weekday,Clear,30.174800590335128,Mall,19,50.0,43.0
8,18,Weekend,Clear,25.970445962962696,Airport,47,19.0,16.0
6,14,Weekday,Cloudy,26.03112810591972,Residential,11,47.0,39.0
12,7,Weekday,Rainy,37.347180825816714,Residential,18,11.0,53.0
8,18,Weekday,Clear,18.86335867289202,Stadium,38,18.0,21.0
12,9,Weekday,Clear,39.73561817724574,IT Park,44,38.0,21.0
5,6,Weekday,Rainy,32.61625903873437,Residential,26,44.0,14.0
8,17,Weekend,Rainy,32.98502937959259,Industrial,61,26.0,54.0
10,15,Weekday,Clear,18.835952420704327,IT Park,17,61.0,16.0
12,19,Weekend,Clear,31.32164404760799,Airport,45,17.0,22.0
4,5,Weekday,Cloudy,28.665117321989833,University,17,45.0,35.0
10,8,Weekday,Clear,20.327135951669476,Industrial,39,17.0,18.0
8,20,Weekday,Rainy,24.1142842369259,Residential,40,39.0,10.0
10,12,Weekday,Clear,37.586918036700325,Suburb,14,40.0,41.0
12,20,Weekend,Clear,30.099745149050964,Suburb,36,14.0,39.0
2,7,Weekday,Clear,27.095164653825993,Suburb,10,36.0,13.0
12,15,Weekday,Clear,19.599007428497842,Mall,13,10.0,13.0
12,12,Weekday,Clear,33.710673602850726,University,13,13.0,19.0
5,12,Weekday,Clear,33.462718114712715,IT Park,19,13.0,36.0
9,16,Weekday,Cloudy,31.5089593533964,IT Park,21,19.0,17.0
4,22,Weekday,Clear,29.22577821685428,Suburb,8,21.0,13.0
11,19,Weekend,Rainy,27.5432568485622,University,52,8.0,19.0
6,4,Weekday,Clear,31.05196404573583,Central,18,52.0,32.0
1,21,Weekday,Cloudy,23.134699938024948,Industrial,20,18.0,50.0
9,20,Weekend,Clear,38.70769941190825,Residential,30,20.0,19.0
1,16,Weekend,Clear,30.95347964196505,Airport,23,30.0,47.0
5,8,Weekday,Cloudy,24.846233775796286,Suburb,31,23.0,11.0
4,1,Weekday,Cloudy,27.89295671947346,University,12,31.0,18.0
12,17,Weekday,Cloudy,35.72506535529163,Mall,35,12.0,38.0
3,8,Weekday,Cloudy,21.555553336066545,IT Park,39,35.0,44.0
6,5,Weekday,Cloudy,24.44238369412573,IT Park,21,39.0,26.0
2,10,Weekday,Clear,32.94917650020422,Mall,41,21.0,61.0
3,5,Weekday,Rainy,24.940762542608926,Airport,25,41.0,17.0
